Id,Gx,Gy,Gz,Kx,Ky,Kz
0,0,0,0,0,0,0
1,0,0,4.0156862745098039,0,0,0.0010742478713011826
2,0,0,8.0313725490196077,0,0,0.0021484957426023653
3,0,0,12.047058823529412,0,0,0.0032227436139035479
4,0,0,16.062745098039215,0,0,0.0042969914852047306
5,0,0,20.078431372549019,0,0,0.0053712393565059132
6,0,0,24.094117647058823,0,0,0.0064454872278070958
7,0,0,28.109803921568627,0,0,0.0075197350991082785
8,0,0,32.125490196078431,0,0,0.0085939829704094611
9,0,0,36.141176470588235,0,0,0.0096682308417106438
10,0,0,40.156862745098039,0,0,0.010742478713011826
11,0,0,44.172549019607843,0,0,0.011816726584313009
12,0,0,48.188235294117646,0,0,0.012890974455614192
13,0,0,52.20392156862745,0,0,0.013965222326915376
14,0,0,56.219607843137254,0,0,0.015039470198216557
15,0,0,60.235294117647058,0,0,0.016113718069517738
16,0,0,64.250980392156862,0,0,0.017187965940818922
17,0,0,68.266666666666666,0,0,0.018262213812120103
18,0,0,72.28235294117647,0,0,0.019336461683421288
19,0,0,76.298039215686273,0,0,0.020410709554722468
20,0,0,80.313725490196077,0,0,0.021484957426023653
21,0,0,84.329411764705881,0,0,0.022559205297324834
22,0,0,88.345098039215685,0,0,0.023633453168626018
23,0,0,92.360784313725489,0,0,0.024707701039927202
24,0,0,96.376470588235293,0,0,0.025781948911228383
25,0,0,100.3921568627451,0,0,0.026856196782529568
26,0,0,104.4078431372549,0,0,0.027930444653830752
27,0,0,108.4235294117647,0,0,0.02900469252513193
28,0,0,112.43921568627451,0,0,0.030078940396433114
29,0,0,116.45490196078431,0,0,0.031153188267734298
30,0,0,120.47058823529412,0,0,0.032227436139035476
31,0,0,124.48627450980392,0,0,0.03330168401033666
32,0,0,128.50196078431372,0,0,0.034375931881637845
33,0,0,132.51764705882351,0,0,0.035450179752939022
34,0,0,136.5333333333333,0,0,0.036524427624240199
35,0,0,140.54901960784309,0,0,0.037598675495541384
36,0,0,144.56470588235288,0,0,0.038672923366842561
37,0,0,148.58039215686267,0,0,0.039747171238143739
38,0,0,152.59607843137246,0,0,0.040821419109444916
39,0,0,156.61176470588225,0,0,0.041895666980746094
40,0,0,160.62745098039204,0,0,0.042969914852047271
41,0,0,164.64313725490183,0,0,0.044044162723348455
42,0,0,168.65882352941162,0,0,0.045118410594649633
43,0,0,172.67450980392141,0,0,0.04619265846595081
44,0,0,176.6901960784312,0,0,0.047266906337251988
45,0,0,180.70588235294099,0,0,0.048341154208553165
46,0,0,184.72156862745078,0,0,0.049415402079854343
47,0,0,188.73725490196057,0,0,0.050489649951155527
48,0,0,192.75294117647036,0,0,0.051563897822456711
49,0,0,196.76862745098015,0,0,0.052638145693757882
50,0,0,200.78431372548994,0,0,0.053712393565059066
51,0,0,204.79999999999973,0,0,0.054786641436360237
52,0,0,208.81568627450952,0,0,0.055860889307661421
53,0,0,212.83137254901931,0,0,0.056935137178962598
54,0,0,216.8470588235291,0,0,0.058009385050263783
55,0,0,220.86274509803889,0,0,0.059083632921564953
56,0,0,224.87843137254868,0,0,0.060157880792866138
57,0,0,228.89411764705847,0,0,0.061232128664167308
58,0,0,232.90980392156825,0,0,0.062306376535468493
59,0,0,236.92549019607804,0,0,0.063380624406769684
60,0,0,240.94117647058783,0,0,0.064454872278070854
61,0,0,244.95686274509762,0,0,0.065529120149372039
62,0,0,248.97254901960741,0,0,0.066603368020673209
63,0,0,252.9882352941172,0,0,0.067677615891974394
64,0,0,257.00392156862699,0,0,0.068751863763275564
65,0,0,261.01960784313678,0,0,0.069826111634576749
66,0,0,265.03529411764657,0,0,0.070900359505877919
67,0,0,269.05098039215636,0,0,0.071974607377179103
68,0,0,273.06666666666615,0,0,0.073048855248480274
69,0,0,277.08235294117594,0,0,0.074123103119781458
70,0,0,281.09803921568573,0,0,0.075197350991082643
71,0,0,285.11372549019552,0,0,0.076271598862383827
72,0,0,289.12941176470531,0,0,0.077345846733684998
73,0,0,293.1450980392151,0,0,0.078420094604986182
74,0,0,297.16078431372489,0,0,0.079494342476287352
75,0,0,301.17647058823468,0,0,0.080568590347588537
76,0,0,305.19215686274447,0,0,0.081642838218889707
77,0,0,309.20784313725426,0,0,0.082717086090190892
78,0,0,313.22352941176405,0,0,0.083791333961492062
79,0,0,317.23921568627384,0,0,0.084865581832793247
80,0,0,321.25490196078363,0,0,0.085939829704094417
81,0,0,325.27058823529342,0,0,0.087014077575395601
82,0,0,329.28627450980321,0,0,0.088088325446696786
83,0,0,333.301960784313,0,0,0.08916257331799797
84,0,0,337.31764705882279,0,0,0.090236821189299155
85,0,0,341.33333333333258,0,0,0.091311069060600325
86,0,0,345.34901960784237,0,0,0.092385316931901509
87,0,0,349.36470588235215,0,0,0.09345956480320268
88,0,0,353.38039215686194,0,0,0.094533812674503864
89,0,0,357.39607843137173,0,0,0.095608060545805035
90,0,0,361.41176470588152,0,0,0.096682308417106219
91,0,0,365.42745098039131,0,0,0.09775655628840739
92,0,0,369.4431372549011,0,0,0.098830804159708574
93,0,0,373.45882352941089,0,0,0.099905052031009745
94,0,0,377.47450980392068,0,0,0.10097929990231093
95,0,0,381.49019607843047,0,0,0.10205354777361211
96,0,0,385.50588235294026,0,0,0.10312779564491328
97,0,0,389.52156862745005,0,0,0.10420204351621447
98,0,0,393.53725490195984,0,0,0.10527629138751565
99,0,0,397.55294117646963,0,0,0.10635053925881684
100,0,0,401.56862745097942,0,0,0.10742478713011799
101,0,0,405.58431372548921,0,0,0.10849903500141918
102,0,0,409.599999999999,0,0,0.10957328287272036
103,0,0,413.61568627450879,0,0,0.11064753074402155
104,0,0,417.63137254901858,0,0,0.11172177861532273
105,0,0,421.64705882352837,0,0,0.11279602648662389
106,0,0,425.66274509803816,0,0,0.11387027435792507
107,0,0,429.67843137254795,0,0,0.11494452222922626
108,0,0,433.69411764705774,0,0,0.11601877010052744
109,0,0,437.70980392156753,0,0,0.11709301797182861
110,0,0,441.72549019607732,0,0,0.1181672658431298
111,0,0,445.74117647058711,0,0,0.11924151371443098
112,0,0,449.7568627450969,0,0,0.12031576158573216
113,0,0,453.77254901960669,0,0,0.12139000945703332
114,0,0,457.78823529411648,0,0,0.12246425732833451
115,0,0,461.80392156862627,0,0,0.12353850519963569
116,0,0,465.81960784313605,0,0,0.12461275307093687
117,0,0,469.83529411764584,0,0,0.12568700094223803
118,0,0,473.85098039215563,0,0,0.12676124881353923
119,0,0,477.86666666666542,0,0,0.1278354966848404
120,0,0,481.88235294117521,0,0,0.1289097445561416
121,0,0,485.898039215685,0,0,0.12998399242744274
122,0,0,489.91372549019479,0,0,0.13105824029874394
123,0,0,493.92941176470458,0,0,0.13213248817004511
124,0,0,497.94509803921437,0,0,0.13320673604134631
125,0,0,501.96078431372416,0,0,0.13428098391264748
126,0,0,505.97647058823395,0,0,0.13535523178394865
127,0,0,509.99215686274374,0,0,0.13642947965524985
128,0,0,514.00784313725353,0,0,0.13750372752655102
129,0,0,518.02352941176332,0,0,0.13857797539785222
130,0,0,522.03921568627311,0,0,0.13965222326915336
131,0,0,526.0549019607829,0,0,0.14072647114045456
132,0,0,530.07058823529269,0,0,0.14180071901175573
133,0,0,534.08627450980248,0,0,0.14287496688305693
134,0,0,538.10196078431227,0,0,0.14394921475435807
135,0,0,542.11764705882206,0,0,0.14502346262565927
136,0,0,546.13333333333185,0,0,0.14609771049696044
137,0,0,550.14901960784164,0,0,0.14717195836826164
138,0,0,554.16470588235143,0,0,0.14824620623956281
139,0,0,558.18039215686122,0,0,0.14932045411086398
140,0,0,562.19607843137101,0,0,0.15039470198216517
141,0,0,566.2117647058808,0,0,0.15146894985346634
142,0,0,570.22745098039059,0,0,0.15254319772476752
143,0,0,574.24313725490038,0,0,0.15361744559606869
144,0,0,578.25882352941017,0,0,0.15469169346736988
145,0,0,582.27450980391995,0,0,0.15576594133867105
146,0,0,586.29019607842974,0,0,0.15684018920997223
147,0,0,590.30588235293953,0,0,0.1579144370812734
148,0,0,594.32156862744932,0,0,0.15898868495257459
149,0,0,598.33725490195911,0,0,0.16006293282387576
150,0,0,602.3529411764689,0,0,0.16113718069517696
151,0,0,606.36862745097869,0,0,0.16221142856647813
152,0,0,610.38431372548848,0,0,0.1632856764377793
153,0,0,614.39999999999827,0,0,0.1643599243090805
154,0,0,618.41568627450806,0,0,0.16543417218038167
155,0,0,622.43137254901785,0,0,0.16650842005168284
156,0,0,626.44705882352764,0,0,0.16758266792298401
157,0,0,630.46274509803743,0,0,0.16865691579428521
158,0,0,634.47843137254722,0,0,0.16973116366558638
159,0,0,638.49411764705701,0,0,0.17080541153688755
160,0,0,642.5098039215668,0,0,0.17187965940818872
161,0,0,646.52549019607659,0,0,0.17295390727948992
162,0,0,650.54117647058638,0,0,0.17402815515079109
163,0,0,654.55686274509617,0,0,0.17510240302209226
164,0,0,658.57254901960596,0,0,0.17617665089339346
165,0,0,662.58823529411575,0,0,0.17725089876469463
166,0,0,666.60392156862554,0,0,0.17832514663599583
167,0,0,670.61960784313533,0,0,0.17939939450729697
168,0,0,674.63529411764512,0,0,0.18047364237859817
169,0,0,678.65098039215491,0,0,0.18154789024989934
170,0,0,682.6666666666647,0,0,0.18262213812120054
171,0,0,686.68235294117449,0,0,0.18369638599250168
172,0,0,690.69803921568428,0,0,0.18477063386380288
173,0,0,694.71372549019407,0,0,0.18584488173510405
174,0,0,698.72941176470385,0,0,0.18691912960640525
175,0,0,702.74509803921364,0,0,0.18799337747770642
176,0,0,706.76078431372343,0,0,0.18906762534900759
177,0,0,710.77647058823322,0,0,0.19014187322030879
178,0,0,714.79215686274301,0,0,0.19121612109160996
179,0,0,718.8078431372528,0,0,0.19229036896291116
180,0,0,722.82352941176259,0,0,0.1933646168342123
181,0,0,726.83921568627238,0,0,0.1944388647055135
182,0,0,730.85490196078217,0,0,0.19551311257681467
183,0,0,734.87058823529196,0,0,0.19658736044811587
184,0,0,738.88627450980175,0,0,0.19766160831941701
185,0,0,742.90196078431154,0,0,0.19873585619071821
186,0,0,746.91764705882133,0,0,0.19981010406201938
187,0,0,750.93333333333112,0,0,0.20088435193332058
188,0,0,754.94901960784091,0,0,0.20195859980462175
189,0,0,758.9647058823507,0,0,0.20303284767592292
190,0,0,762.98039215686049,0,0,0.20410709554722412
191,0,0,766.99607843137028,0,0,0.20518134341852529
192,0,0,771.01176470588007,0,0,0.20625559128982648
193,0,0,775.02745098038986,0,0,0.20732983916112765
194,0,0,779.04313725489965,0,0,0.2084040870324288
195,0,0,783.05882352940944,0,0,0.20947833490372997
196,0,0,787.07450980391923,0,0,0.21055258277503117
197,0,0,791.09019607842902,0,0,0.21162683064633234
198,0,0,795.10588235293881,0,0,0.21270107851763354
199,0,0,799.1215686274486,0,0,0.21377532638893471
200,0,0,803.13725490195839,0,0,0.2148495742602359
201,0,0,807.15294117646818,0,0,0.21592382213153707
202,0,0,811.16862745097797,0,0,0.21699807000283827
203,0,0,815.18431372548775,0,0,0.21807231787413942
204,0,0,819.19999999999754,0,0,0.21914656574544059
205,0,0,823.21568627450733,0,0,0.22022081361674178
206,0,0,827.23137254901712,0,0,0.22129506148804295
207,0,0,831.24705882352691,0,0,0.22236930935934415
208,0,0,835.2627450980367,0,0,0.22344355723064532
209,0,0,839.27843137254649,0,0,0.22451780510194652
210,0,0,843.29411764705628,0,0,0.22559205297324769
211,0,0,847.30980392156607,0,0,0.22666630084454883
212,0,0,851.32549019607586,0,0,0.22774054871585003
213,0,0,855.34117647058565,0,0,0.2288147965871512
214,0,0,859.35686274509544,0,0,0.2298890444584524
215,0,0,863.37254901960523,0,0,0.23096329232975357
216,0,0,867.38823529411502,0,0,0.23203754020105477
217,0,0,871.40392156862481,0,0,0.23311178807235594
218,0,0,875.4196078431346,0,0,0.23418603594365714
219,0,0,879.43529411764439,0,0,0.23526028381495831
220,0,0,883.45098039215418,0,0,0.23633453168625945
221,0,0,887.46666666666397,0,0,0.23740877955756062
222,0,0,891.48235294117376,0,0,0.23848302742886182
223,0,0,895.49803921568355,0,0,0.23955727530016299
224,0,0,899.51372549019334,0,0,0.24063152317146419
225,0,0,903.52941176470313,0,0,0.24170577104276536
226,0,0,907.54509803921292,0,0,0.24278001891406656
227,0,0,911.56078431372271,0,0,0.24385426678536773
228,0,0,915.5764705882325,0,0,0.24492851465666887
229,0,0,919.59215686274229,0,0,0.24600276252797007
230,0,0,923.60784313725208,0,0,0.24707701039927124
231,0,0,927.62352941176187,0,0,0.24815125827057244
232,0,0,931.63921568627165,0,0,0.24922550614187361
233,0,0,935.65490196078144,0,0,0.25029975401317478
234,0,0,939.67058823529123,0,0,0.25137400188447601
235,0,0,943.68627450980102,0,0,0.25244824975577718
236,0,0,947.70196078431081,0,0,0.25352249762707829
237,0,0,951.7176470588206,0,0,0.25459674549837952
238,0,0,955.73333333333039,0,0,0.25567099336968069
239,0,0,959.74901960784018,0,0,0.25674524124098186
240,0,0,963.76470588234997,0,0,0.25781948911228303
241,0,0,967.78039215685976,0,0,0.25889373698358426
242,0,0,971.79607843136955,0,0,0.25996798485488543
243,0,0,975.81176470587934,0,0,0.2610422327261866
244,0,0,979.82745098038913,0,0,0.26211648059748777
245,0,0,983.84313725489892,0,0,0.26319072846878894
246,0,0,987.85882352940871,0,0,0.26426497634009011
247,0,0,991.8745098039185,0,0,0.26533922421139128
248,0,0,995.89019607842829,0,0,0.26641347208269245
249,0,0,999.90588235293808,0,0,0.26748771995399367
250,0,0,1003.9215686274479,0,0,0.26856196782529485
251,0,0,1007.9372549019577,0,0,0.26963621569659602
252,0,0,1011.9529411764674,0,0,0.27071046356789719
253,0,0,1015.9686274509772,0,0,0.27178471143919836
254,0,0,1019.984313725487,0,0,0.27285895931049953
255,0,0,1023.9999999999968,0,0,0.2739332071818007
